pub,label,doi
http://info.deepcarbon.net/individual/096f77ce-ace7-44d0-9948-20528d2389b5,"Steam and gas emission rate from La Soufriere volcano, Guadeloupe (Lesser Antilles): Implications for the magmatic supply during degassing unrest",10.1016/j.chemgeo.2014.06.019
http://info.deepcarbon.net/individual/d3f1d7d83-aceb-41f9-b960-6b1bbeb0f39c,"Greenhouse gas implications of using coal for transportation: Life cycle assessment of coal-to-liquids, plug-in hybrids, and hydrogen pathways",10.1016/j.enpol.2009.03.001
http://info.deepcarbon.net/individual/16099e31-c5f6-4422-bc12-66471cfd0bd2,Meta-Analysis of Quantification Methods Shows that Archaea and Bacteria Have Similar Abundances in the Subseafloor,10.1128/AEM.02090-13
http://info.deepcarbon.net/individual/d6f1dff59-bbd0-4bcd-a92e-7cca73b584d6,"Mineralogy of Juventae Chasma: Sulfates in the light-toned mounds, mafic minerals in the bedrock, and hydrated silica and hydroxylated ferric sulfate on the plateau",10.1029/2009JE003352
http://info.deepcarbon.net/individual/dccde64a8-5354-4bf9-8b1f-a846430b31f4,Yarlongite: A new metallic carbide mineral,10.1111/j.1755-6724.2009.00007.x
http://info.deepcarbon.net/individual/0ca1dde1-8284-4da9-972d-9d889797180c,Heat Capacities at Low Temperatures and Entropies at 298.16��K. of Titanomagnetite and Ferric Titanate,10.1021/ja01114a047
http://info.deepcarbon.net/individual/d06f903ec-f3dd-4d74-a347-6af0cc7b40ee,Petrographic properties of major coal seams in Turkey and their formation,10.1016/j.coal.2009.03.006
http://info.deepcarbon.net/individual/d2b9c93d3-b1cc-49fa-ba5c-13a88c2a86a7,Theoretical investigation of methane under pressure,10.1063/1.3120487
http://info.deepcarbon.net/individual/d1759f2bd-2d68-4e66-ae9f-387a2e0e06fb,THE CASE FOR THE CHEMOAUTOTROPHIC ORIGIN OF LIFE IN AN IRON-SULFUR WORLD,10.1007/BF01808279
http://info.deepcarbon.net/individual/e8bca144-32a6-47c1-a3d5-9295e4e95d55," Low Temperature Heat Capacity, Entropy at 298.16��K., and High Temperature Heat Content of Sphene (CaTiSiO 5 ) ",10.1021/ja01646a021
http://info.deepcarbon.net/individual/n28074,"First Multi-GAS based characterization of the Boiling Lake volcanic gas (Dominica, Lesser Antilles)",10.4401/ag-6277
http://info.deepcarbon.net/individual/d0fce2a27-7565-430a-a104-279f5a9b6396,MINERAL INDUCED FORMATION OF SUGAR PHOSPHATES .15. CHEMISTRY OF ALPHA-AMINONITRILE FROM THE ZURICH GROUP,10.1007/BF01581773
http://info.deepcarbon.net/individual/d8033314d-33d9-4259-b201-3668d3309b7d,High carrier mobility in single-crystal plasma-deposited diamond,10.1126/science.1074374
http://info.deepcarbon.net/individual/da0813459-ce35-4ac3-9dc4-bc9480101c96,Isotopic signatures of CH4 and higher hydrocarbon gases from Precambrian Shield sites: A model for abiogenic polymerization of hydrocarbons,10.1016/j.gca.2008.07.004
http://info.deepcarbon.net/individual/d6f5d347e-1ab0-4035-822b-243e17df6b9e,Economical assessment of competitive enhanced limestones for CO2 capture cycles in power plants,10.1016/j.fuproc.2009.03.014
http://info.deepcarbon.net/individual/df80c36e1-5647-4499-805e-e0527777e16f,A novel hybrid carbon material,10.1038/nnano.2007.37
http://info.deepcarbon.net/individual/d60153d31-c139-42a7-9c2d-e3d4d358cc5a,Raman spectra of methane hydrate up to 86 GPa,10.1007/s00269-006-0126-6
http://info.deepcarbon.net/individual/d71a9fe3d-fea5-44bc-b91e-e6d72c3dee0a,Geosynthesis of dibenzothiophene and alkyl dibenzothiophenes in crude oils and sediments by carbon catalysis,10.1016/j.orggeochem.2009.04.016
http://info.deepcarbon.net/individual/3cc04741-5b43-45c4-8f88-4a85eec04467,Sudden deep gas eruption nearby Rome's airport of Fiumicino,10.1002/2013GL058132
http://info.deepcarbon.net/individual/dc95cf0df-8a73-4549-bc0d-b218340e0346,A review of the geochemistry of methane in natural gas hydrate,10.1016/0146-6380(96)00002-2
http://info.deepcarbon.net/individual/dbe0eff9d-660b-4298-b16b-a3c7c8239447,Impacts of equations of state (EOS) and impurities on the volume calculation of CO2 mixtures in the applications of CO2 capture and storage (CCS) processes,10.1016/j.apenergy.2009.04.013
http://info.deepcarbon.net/individual/003880d8-38f1-4d45-8fc9-cb4edf02d8ee,"Production, redistribution and loss of helium and argon isotopes in a thick sedimentary aquitard-aquifer system (Molasse Basin, Switzerland)",10.1016/j.chemgeo.2011.04.017
http://info.deepcarbon.net/individual/d37b6ed3d-d0e3-42d6-9b21-cfa561ae135c,Extending the sub-sea-floor biosphere,10.1126/science.1154545
http://info.deepcarbon.net/individual/ddc314c24-6d61-4e28-8527-b79432cad51c,HEXAGONAL DIAMONDS IN METEORITES - IMPLICATIONS,10.1126/science.155.3765.995
http://info.deepcarbon.net/individual/dfa3c8036-1c56-4b2f-85ae-ec46c9fd02ef,Secular variations in Precambrian seawater chemistry and the timing of Precambrian aragonite seas and calcite seas,10.1130/G19657.1
http://info.deepcarbon.net/individual/db2db3a54-073b-4dd7-9364-56fde301e650,Oxidation of the Ediacaran Ocean,10.1038/nature05345
http://info.deepcarbon.net/individual/d51c02950-87ac-44e7-a195-e9c3b7e8ef97,Stability and equation of state of Fe3C to 73 GPa: Implications for carbon in the Earth's core,10.1029/2000GL012606
http://info.deepcarbon.net/individual/dae72e7e0-046c-4bf8-8a57-1de4182e23c8,Structural studies of solid methane at high pressures,10.1016/S0009-2614(99)00092-5
http://info.deepcarbon.net/individual/n3050,"Microbially Induced Sedimentary Structures Recording an Ancient Ecosystem in the ca. 3.48 Billion-Year-Old Dresser Formation, Pilbara, Western Australia",10.1089/ast.2013.1030
http://info.deepcarbon.net/individual/199c6fe9-37e1-4f42-acf5-fed21d692fdd,Global rates of marine sulfate reduction and implications for sub-sea-floor metabolic activities,10.1126/science.1249213
http://info.deepcarbon.net/individual/n4787,Global rates of marine sulfate reduction and implications for sub-sea-floor metabolic activities,10.1126/science.1249213
http://info.deepcarbon.net/individual/d3e0d51ef-cb2b-4847-aebe-5f273ea37571,Present and past nonanthropogenic CO2 degassing from the solid Earth,10.1029/2001RG000105
http://info.deepcarbon.net/individual/db1e2327e-b82a-407b-a14a-507fa62e558c,Early tides: Response to Varga et al.,10.1016/j.icarus.2005.08.019
http://info.deepcarbon.net/individual/d2ff19d5e-ca3e-4632-9aa4-7aa2f984bd4c,Superconducting and normal-state properties of heavily hole-doped diamond,10.1103/PhysRevB.71.060502
http://info.deepcarbon.net/individual/7058f201-de14-4944-8fcb-d28ebcdf6a41,"Helium and carbon isotope systematics of cold ���mazuku��� CO2 vents and hydrothermal gases and fluids from Rungwe Volcanic Province, southern Tanzania",10.1016/j.chemgeo.2012.07.003
http://info.deepcarbon.net/individual/n5554,"Eruptive Products of Klyuchevskoy (and Kamchatka Region) Volcano(es) from 1937-1938, Russia",10.1594/IEDA/100500
http://info.deepcarbon.net/individual/d6148f043-28bd-4af8-81ee-849b4b864a31,Far infrared spectroscopy of carbonate minerals,10.2138/am.2010.3380
http://info.deepcarbon.net/individual/d7c7b8235-8021-495e-aa61-b42a98ef67d8,Could bacteria have formed the Precambrian banded iron formations?,10.1130/0091-7613(2002)030<1079:CBHFTP>2.0.CO;2
http://info.deepcarbon.net/individual/51b1f5d3-4b02-4ac4-b308-b381b99192c5,"Dynamic controls on accretion and lithification of modern gypsum-dominated thrombolites, Los Roques, Venezuela",10.1016/j.sedgeo.2011.12.006
http://info.deepcarbon.net/individual/db86f7933-b6af-4362-a113-1907dc58e78c,Degassing of reduced carbon from planetary basalts,10.1073/pnas.1219266110
http://info.deepcarbon.net/individual/6f153ea1-495d-4287-a731-e89ddfd854ee,Evidence for multiple diamondite-forming events in the mantle,10.2138/am.2014.4778
http://info.deepcarbon.net/individual/dd92e56c-6b2c-4ea7-adb9-a613e0680015,Thermodynamic Modeling of Fluid-Rock Interaction at Mid-Crustal to Upper-Mantle Conditions,10.2138/rmg.2013.76.5
http://info.deepcarbon.net/individual/d45a12669-1443-4ada-8259-d73ead99ee5a,Imaging the atomic orbitals of carbon atomic chains with field-emission electron microscopy,10.1103/PhysRevB.80.165404
http://info.deepcarbon.net/individual/d5adb7caa-f28f-4315-b64b-388941114e55,Two or four Neoproterozoic glaciations?,10.1130/0091-7613(1998)026<1059:TOFNG>2.3.CO;2
http://info.deepcarbon.net/individual/c3e9e037-a0be-4611-b314-3aae94f90c46,Hydrogen enhances the stability of glutamic acid in hydrothermal environments,10.1016/j.chemgeo.2014.08.012
http://info.deepcarbon.net/individual/debd80d69-61ef-4a4c-bee3-db9e043543b9,The masquerade of alkaline-carbonatitic tuffs by zeolites: a new global pathfinder hypothesis,10.1007/s00126-011-0394-z
http://info.deepcarbon.net/individual/b6ea5c2e-7667-48c5-b6e8-8e0d2bb5d056," High-Temperature Heat Contents of Na 2 TiO 3 , Na 2 Ti 2 O 5 and Na 2 Ti 3 O 7 1 ",10.1021/ja01228a021
http://info.deepcarbon.net/individual/4e521e72-1f5b-49ea-94da-09bf95b64fb3,Superhard diamond/tungsten carbide nanocomposites,10.1063/1.3570645
http://info.deepcarbon.net/individual/6af612eb-8548-4175-a9dd-167df47b4e86,Evolution of Minerals,10.1038/scientificamerican0310-58
http://info.deepcarbon.net/individual/bec63449-2ba3-43ae-b2e1-946aeec687fb,"Puzzling calcite-III dimorphism: crystallography, high-pressure behavior, and pathway of single-crystal transitions",10.1007/s00269-014-0696-7
http://info.deepcarbon.net/individual/9ef3938e-88e9-4e06-8a4e-d84e8352adfc,�_XANES study of iron redox state in serpentine during oceanic serpentinization,10.1016/j.lithos.2013.04.008
http://info.deepcarbon.net/individual/d1b3b1b61-0250-4f55-8e9f-1fd331e087bf,Primordial Origins of Earth's Carbon,10.2138/rmg.2013.75.6
http://info.deepcarbon.net/individual/d4f36e663-0dd5-421e-917f-da4f649fccb7,"Peptides by activation of amino acids with CO on (Ni,Fe)S surfaces: Implications for the origin of life",10.1126/science.281.5377.670
http://info.deepcarbon.net/individual/d7335bc01-f88e-46de-a1a2-3280fe3643cb,Major and trace element composition of the depleted MORB mantle (DMM),10.1016/j.epsl.2004.12.005
http://info.deepcarbon.net/individual/d236290c4-c8c6-4829-9714-a1f6df9a9684,Deep fracture fluids isolated in the crust since the Precambrian era,10.1038/nature12127
http://info.deepcarbon.net/individual/dd0d76e05-cbbd-4241-a08e-4ea13d5c3d69,Sedimentary manganese metallogenesis in response to the evolution of the Earth system,10.1016/j.earscirev.2006.03.004
http://info.deepcarbon.net/individual/aaab08bf-3d5c-41ab-9eb6-0050e5177b2e,Application of a new composite cubic-boron nitride gasket assembly for high pressure inelastic x-ray scattering studies of carbon related materials,10.1063/1.3607994
http://info.deepcarbon.net/individual/ab538273-df3c-4faf-ba58-8ef0ba007452,A comparative study of microbial diversity and community structure in marine sediments using poly(A) tailing and reverse transcription-PCR,10.3389/fmicb.2013.00160
http://info.deepcarbon.net/individual/d8dc16375-08f6-4aaf-99af-be0d61608214,In-situ measurement of viscosity and density of carbonate melts at high pressure,10.1016/0012-821X(96)00139-2
http://info.deepcarbon.net/individual/d99202f36-c1b4-4464-9e19-5ae698b4d705,"The evolution of multicomponent systems at high pressures - Part IV. The genesis of optical activity in high-density, abiotic fluids",10.1039/b003265o
http://info.deepcarbon.net/individual/f8e5634a-7ad4-4143-a239-e97362ae2b5c,"Identifying and quantifying natural CO2 sequestration processes over geological timescales: The Jackson Dome CO2 Deposit, USA",10.1016/j.gca.2012.02.028
http://info.deepcarbon.net/individual/dbefdf297-8327-4311-9605-801983f4bf67,Borate Minerals and Origin of the RNA World,10.1007/s11084-010-9233-y
http://info.deepcarbon.net/individual/71ca3357-7b0a-4406-9138-5e70c1f7545b, High-temperature Heat Contents of Sodium Metasilicate and Sodium Disilicate 1 ,10.1021/ja01219a030
http://info.deepcarbon.net/individual/dab95292e-425e-4017-8165-1ee796475f8d,"Characterization of nitrogen doped chemical vapor deposited single crystal diamond before and after high pressure, high temperature annealing",10.1002/pssa.200405175
http://info.deepcarbon.net/individual/2ba37045-6f9e-4fee-99cf-591f2ea7d6a5,"Low-Temperature Heat Capacities and Entropies at 298.16��K. of Some Titanates of Aluminum, Calcium, Lithium and Zinc",10.1021/ja01613a032
http://info.deepcarbon.net/individual/fb485a24-aa04-40c9-bf1f-3e20cd606f58,Superconductivity in highly disordered dense carbon disulfide,10.1073/pnas.1305129110
http://info.deepcarbon.net/individual/b1e9d69d-8576-49fe-b694-1c4ffe711b20,Reconstructing the deep CO2 degassing behaviour of large basaltic fissure eruptions,10.1016/j.epsl.2014.02.031
http://info.deepcarbon.net/individual/c9ec324b-9413-4a0c-b917-34d919f026a6,Methane in serpentinized ultramafic rocks in mainland Portugal,10.1016/j.marpetgeo.2013.04.009
http://info.deepcarbon.net/individual/ad4624be-0dc7-468f-b03c-8133b9148369,Reactive Infiltration of MORB-Eclogite-Derived Carbonated Silicate Melt into Fertile Peridotite at 3 GPa and Genesis of Alkalic Magmas,10.1093/petrology/egt047
http://info.deepcarbon.net/individual/n13434,"Microbial communities in the subglacial waters of the Vatnajokull ice cap, Iceland",10.1038/ismej.2012.97
http://info.deepcarbon.net/individual/41b20bac-1953-4966-8a4e-2c942fa9d4df,"Microbial communities in the subglacial waters of the Vatnaj�_kull ice cap, Iceland",10.1038/ismej.2012.97
http://info.deepcarbon.net/individual/32c0d2ce-93ea-4ffd-901e-c943f56c622d,Developing Deep-Life Continental Drilling Projects,10.1029/2015EO024937
http://info.deepcarbon.net/individual/dc0a5c28f-8199-4228-b617-f149e62e1e6c,Global estimates of hydrate-bound gas in marine sediments: how much is really out there?,10.1016/j.earscirev.2003.11.002
http://info.deepcarbon.net/individual/dfc09d4f7-50c7-4a8f-b6f5-3f207bd25e76,Using the chemical composition of carbonate rocks on Mars as a record of secondary interaction with liquid water,10.2138/am.2013.4187
http://info.deepcarbon.net/individual/deb80ff45-11d7-478f-b31e-f163f769335b,Understanding cratonic flood basalts,10.1016/j.epsl.2006.01.050
http://info.deepcarbon.net/individual/da79e2087-4aa1-4dd2-9945-96cbe6e7f966,Dynamics of the Neoproterozoic carbon cycle,10.1073/pnas.0832439100
http://info.deepcarbon.net/individual/8dd23c22-8fbf-48c7-8eca-98954682baa1,"Fe3  distribution between garnet and pyroxenes in mantle wedge carbonate-bearing garnet peridotites (Sulu, China) and implications for their oxidation state",10.1016/j.lithos.2012.04.023
http://info.deepcarbon.net/individual/32347fb3-1aa5-4f9c-a656-91bb4fa8c55f,Ramp compression of diamond to five terapascals,10.1038/nature13526
http://info.deepcarbon.net/individual/n1620,Thermal equation of state and spin transition of magnesiosiderite at high pressure and temperature,10.2138/am.2014.4553
http://info.deepcarbon.net/individual/d46a72858-9f51-4fa4-8fa5-9a5cb9bca2e6,Abiogenic origin of hydrocarbons: An historical overview,10.1111/j.1751-3928.2006.tb00271.x
http://info.deepcarbon.net/individual/bb03c6ed-31c5-4d8e-9637-6015a2070a89,CO2 percolation experiment through chlorite/zeolite-rich sandstone (Pretty Hill Formation ��� Otway Basin���Australia),10.1016/j.chemgeo.2011.11.018
http://info.deepcarbon.net/individual/7eeedf8e-cc0b-4454-b3fb-5e7d9e9b4415,Fluid flow in subduction zones: The role of solid rheology and compaction pressure,10.1016/j.epsl.2014.05.052
http://info.deepcarbon.net/individual/d76af648f-5257-4c2a-b507-dc7ac29d0efd,A ND ISOTOPIC STUDY OF THE HAMERSLEY AND MICHIPICOTEN BANDED IRON FORMATIONS - THE SOURCE OF REE AND FE IN ARCHEAN OCEANS,10.1016/0012-821X(88)90062-3
http://info.deepcarbon.net/individual/n5117,Specific Anions Effects on the Pressure Dependence of the Protein-Protein Interaction Potential,10.1039/C3CP55278K
http://info.deepcarbon.net/individual/d6a026a18-27f6-4015-9cb6-1ad1dd96014f,Aerobic Microbial Respiration in 86-Million-Year-Old Deep-Sea Red Clay,10.1126/science.1219424
http://info.deepcarbon.net/individual/6863651e-0605-424c-81b5-7c0b03243605,Benzene-derived carbon nanothreads,doi:10.1038/nmat4088
http://info.deepcarbon.net/individual/df3e61a56-adf6-49b9-b83b-c33e9cdc2017,Melting in the deep upper mantle oceanward of the Honshu slab,10.1016/j.pepi.2009.03.007
http://info.deepcarbon.net/individual/626c81b0-8fac-4afb-883b-b2396e7f9740,The system Na2CO3-FeCO3 at 6 GPa and its relation to the system Na2CO3-FeCO3-MgCO3,10.2138/am-2015-4777
http://info.deepcarbon.net/individual/d7971bae8-cd46-4257-8d1c-49a70d36bea3,Noble gas and nitrogen isotopic components in Oceanic Island Basalts,10.1016/j.chemgeo.2009.03.022
http://info.deepcarbon.net/individual/d3b87b68a-5911-4380-9674-6bfc47169549,Factors affecting CO2 emission from the power sector of selected countries in Asia and the Pacific,10.1016/j.enpol.2009.01.032
http://info.deepcarbon.net/individual/d839e576b-830f-4e68-b701-5ac26440e280,In Situ Diamond-Anvil Cell Observations of Methanogenesis at High Pressures and Temperatures,10.1021/ef9006017
http://info.deepcarbon.net/individual/d0783e559-3897-412b-b0c2-32f204616c7e,Crustal inhomogeneities in the Northern North Sea from potential field modeling: Inherited structure and serpentinites?,10.1016/j.tecto.2011.06.026
http://info.deepcarbon.net/individual/deb2316ae-b79c-435d-9e5b-fac083e867a7,"Links Between Hydrothermal Environments, Pyrophosphate, Na+, and Early Evolution",10.1007/s11084-011-9235-4
